block,timestamp,trade_size_usdc,uniswap_price,sushiswap_price,signed_spread,absolute_spread,relative_spread_pct,spot_buy_dex,spot_sell_dex,route_a_pnl,route_a_return_pct,route_b_pnl,route_b_return_pct,best_route,best_final_usdc,best_pnl_before_gas,best_return_before_gas_pct,profitable_before_gas
26011805,2026-09-19 13:17:35+00:00,1000.0,2638.256165994253,2641.417072362232,3.1609063679787983,3.1609063679787983,0.11981044178807326,Uniswap V3,SushiSwap V2,-11.599794,-1.1599794,-9.234774,-0.9234774,Uniswap V3 -> SushiSwap V2,990.765226,-9.234774,-0.9234774,False
26011805,2026-09-19 13:17:35+00:00,10000.0,2638.256165994253,2641.417072362232,3.1609063679787983,3.1609063679787983,0.11981044178807326,Uniswap V3,SushiSwap V2,-697.167691,-6.97167691,-675.289077,-6.75289077,Uniswap V3 -> SushiSwap V2,9324.710923,-675.289077,-6.75289077,False
26011806,2026-09-19 13:17:47+00:00,100.0,2638.256165994253,2641.417072362232,3.1609063679787983,3.1609063679787983,0.11981044178807326,Uniswap V3,SushiSwap V2,-0.538621,-0.538621,-0.300197,-0.300197,Uniswap V3 -> SushiSwap V2,99.699803,-0.300197,-0.300197,False
26011806,2026-09-19 13:17:47+00:00,500.0,2638.256165994253,2641.417072362232,3.1609063679787983,3.1609063679787983,0.11981044178807326,Uniswap V3,SushiSwap V2,-4.07871,-0.815742,-2.890879,-0.5781758,Uniswap V3 -> SushiSwap V2,497.109121,-2.890879,-0.5781758,False
26011806,2026-09-19 13:17:47+00:00,1000.0,2638.256165994253,2641.417072362232,3.1609063679787983,3.1609063679787983,0.11981044178807326,Uniswap V3,SushiSwap V2,-11.599794,-1.1599794,-9.234774,-0.9234774,Uniswap V3 -> SushiSwap V2,990.765226,-9.234774,-0.9234774,False
26011806,2026-09-19 13:17:47+00:00,5000.0,2638.256165994253,2641.417072362232,3.1609063679787983,3.1609063679787983,0.11981044178807326,Uniswap V3,SushiSwap V2,-191.509062,-3.83018124,-180.093899,-3.60187798,Uniswap V3 -> SushiSwap V2,4819.906101,-180.093899,-3.60187798,False
26011806,2026-09-19 13:17:47+00:00,10000.0,2638.256165994253,2641.417072362232,3.1609063679787983,3.1609063679787983,0.11981044178807326,Uniswap V3,SushiSwap V2,-697.167691,-6.97167691,-675.289077,-6.75289077,Uniswap V3 -> SushiSwap V2,9324.710923,-675.289077,-6.75289077,False
26011807,2026-09-19 13:17:59+00:00,100.0,2638.2563597580893,2641.417072362232,3.160712604142871,3.160712604142871,0.1198030885987398,Uniswap V3,SushiSwap V2,-0.538614,-0.538614,-0.300204,-0.300204,Uniswap V3 -> SushiSwap V2,99.699796,-0.300204,-0.300204,False
26011807,2026-09-19 13:17:59+00:00,500.0,2638.2563597580893,2641.417072362232,3.160712604142871,3.160712604142871,0.1198030885987398,Uniswap V3,SushiSwap V2,-4.078674,-0.8157348,-2.890915,-0.578183,Uniswap V3 -> SushiSwap V2,497.109085,-2.890915,-0.578183,False
26011807,2026-09-19 13:17:59+00:00,1000.0,2638.2563597580893,2641.417072362232,3.160712604142871,3.160712604142871,0.1198030885987398,Uniswap V3,SushiSwap V2,-11.599722,-1.1599722,-9.234847,-0.9234847,Uniswap V3 -> SushiSwap V2,990.765153,-9.234847,-0.9234847,False
26011807,2026-09-19 13:17:59+00:00,5000.0,2638.2563597580893,2641.417072362232,3.160712604142871,3.160712604142871,0.1198030885987398,Uniswap V3,SushiSwap V2,-191.508709,-3.83017418,-180.094241,-3.60188482,Uniswap V3 -> SushiSwap V2,4819.905759,-180.094241,-3.60188482,False
26011807,2026-09-19 13:17:59+00:00,10000.0,2638.2563597580893,2641.417072362232,3.160712604142871,3.160712604142871,0.1198030885987398,Uniswap V3,SushiSwap V2,-697.167008,-6.97167008,-675.289717,-6.75289717,Uniswap V3 -> SushiSwap V2,9324.710283,-675.289717,-6.75289717,False
26011808,2026-09-19 13:18:11+00:00,100.0,2638.256357994655,2641.417072362232,3.1607143675768854,3.1607143675768854,0.11980315551970665,Uniswap V3,SushiSwap V2,-0.538614,-0.538614,-0.300204,-0.300204,Uniswap V3 -> SushiSwap V2,99.699796,-0.300204,-0.300204,False
26011808,2026-09-19 13:18:11+00:00,500.0,2638.256357994655,2641.417072362232,3.1607143675768854,3.1607143675768854,0.11980315551970665,Uniswap V3,SushiSwap V2,-4.078674,-0.8157348,-2.890915,-0.578183,Uniswap V3 -> SushiSwap V2,497.109085,-2.890915,-0.578183,False
26011808,2026-09-19 13:18:11+00:00,1000.0,2638.256357994655,2641.417072362232,3.1607143675768854,3.1607143675768854,0.11980315551970665,Uniswap V3,SushiSwap V2,-11.599723,-1.1599723,-9.234846,-0.9234846,Uniswap V3 -> SushiSwap V2,990.765154,-9.234846,-0.9234846,False
26011808,2026-09-19 13:18:11+00:00,5000.0,2638.256357994655,2641.417072362232,3.1607143675768854,3.1607143675768854,0.11980315551970665,Uniswap V3,SushiSwap V2,-191.508712,-3.83017424,-180.094238,-3.60188476,Uniswap V3 -> SushiSwap V2,4819.905762,-180.094238,-3.60188476,False
26011808,2026-09-19 13:18:11+00:00,10000.0,2638.256357994655,2641.417072362232,3.1607143675768854,3.1607143675768854,0.11980315551970665,Uniswap V3,SushiSwap V2,-697.167014,-6.97167014,-675.289711,-6.75289711,Uniswap V3 -> SushiSwap V2,9324.710289,-675.289711,-6.75289711,False
26011809,2026-09-19 13:18:23+00:00,100.0,2638.263995224127,2641.417072362232,3.15307713810507,3.15307713810507,0.11951332936403919,Uniswap V3,SushiSwap V2,-0.538326,-0.538326,-0.300493,-0.300493,Uniswap V3 -> SushiSwap V2,99.699507,-0.300493,-0.300493,False
